UNK,1
anybody,0
dissolve,4
covered,1
available,2
kinds,3
hanging,6
dorm,5
screaming,5
showed,5
terrors,6
wth,0
country,5
worker,5
remembering,1
fairly,1
sleepp,5
omfg,3
average,5
worries,6
nothin,3
secretion,3
bubble,3
regimen,6
social,6
weirder,1
followed,2
nighter,6
nauseous,1
suffering,3
relaxes,1
experiencing,4
defeat,6
sleepdeprived,6
apologize,6
upon,5
increased,3
yikes,1
rocks,2
musical,6
sending,1
honest,1
improvement,3
needless,1
induce,0
comatose,5
throwing,6
piss,1
headed,6
pounding,5
step,2
pulling,1
crossing,2
deprivation,5
heading,4
gravol,4
sorta,4
deck,6
aide,6
fave,5
begins,5
sudafed,4
chug,2
sunshine,1
belly,3
amazingly,4
zzs,0
growing,1
killed,6
correct,6
funky,1
paid,0
mary,6
seroquel,6
awkward,1
sweetdreams,0
twenty,3
common,4
alternative,1
per,2
epic,5
favourite,6
prepared,3
sing,0
oils,6
lame,0
strip,2
nobody,6
asks,1
hide,3
ingested,2
resist,6
disturbing,0
strangest,1
apart,2
sunlight,1
setting,6
scratchy,1
releases,6
urge,0
changing,5
roomie,0
texts,6
goal,0
hotel,6
states,1
schleep,4
lower,5
edge,0
iced,2
tab,2
abuse,2
choose,1
theraflu,5
combat,6
local,4
genius,4
opening,3
rare,1
secret,6
cmon,4
passionflower,2
service,5
chugging,0
scream,1
pocket,2
lift,6
hah,5
cocaine,1
sos,6
tweeps,1
dealer,5
solved,0
elephant,1
conscious,0
complaining,5
knee,4
lawd,5
xmas,0
vacation,0
combined,5
purse,0
puppy,3
appointment,6
drifting,3
enemy,0
chase,5
motrin,6
link,3
occasional,4
nada,2
truth,0
bae,5
poured,6
wee,3
places,5
official,1
fuuck,0
regretting,3
bday,1
ineedsleep,0
delicious,2
target,3
runs,6
depends,4
beating,1
zone,1
touch,4
heaven,3
cookies,2
toys,1
hurry,6
calms,1
starbucks,2
grocery,3
lives,4
increases,3
experienced,1
grind,0
draw,0
withdrawal,5
wack,0
powerful,2
key,6
parts,3
pumped,0
lungs,0
content,3
ily,5
wears,5
picking,3
daytime,5
suggestion,2
law,5
finishing,0
according,5
distracted,0
redbull,5
reminding,4
button,0
dumbass,2
mountain,2
doubled,2
phase,1
lesson,0
slipping,0
rush,6
latest,0
tone,6
slight,2
shouldve,5
snow,1
shortly,4
gift,0
ptfo,6
whew,0
shifts,0
everyones,6
decisions,0
relaxation,5
court,0
stash,2
script,4
cleaned,4
bars,2
essential,5
refuses,4
itll,5
makin,5
oding,0
english,6
sweat,4
fit,3
ups,1
bleh,3
wahh,0
whoever,2
exact,6
loads,2
prevent,2
multivitamins,1
training,6
bite,4
excellent,3
keyboard,6
dare,4
neighbor,6
burning,1
someones,5
company,1
plant,3
roots,2
ruining,0
stairs,1
session,1
chai,2
melts,4
magik,0
illegal,0
meth,6
blows,1
depressing,6
skittles,4
ball,5
badass,5
whack,0
phones,1
brb,3
lab,6
thee,4
creates,5
chased,2
anatomy,0
tha,6
brothers,4
dance,5
turnt,3
space,3
size,5
crashing,3
concert,3
embrace,0
speed,1
yuck,4
foot,1
insomniacprobs,3
hype,5
lool,3
older,2
exercising,3
ache,5
practically,0
youtube,3
flexeril,3
cloud,0
shaking,2
perfectly,6
luv,2
duh,4
todays,1
mee,4
homie,3
vicious,5
thankyou,2
dawn,5
decides,1
loaded,2
handed,1
assume,4
father,6
disgusting,4
dig,5
dis,6
useful,5
sake,4
visit,1
insomniaproblems,1
waited,6
marijuana,5
switching,0
shop,1
killers,6
worrying,6
cancel,6
disappointed,4
offered,5
pay,2
girlfriend,2
chris,6
drugging,5
trippin,1
washing,5
biological,6
table,0
dew,0
response,5
dragon,5
insurance,5
build,4
waitin,4
cozy,4
expensive,5
constant,1
reg,4
cures,4
practice,6
sets,1
vyvanse,6
match,1
introduced,2
feeding,3
mints,2
destroyed,0
curtains,4
plenty,2
improve,5
beside,3
dozing,0
melting,4
soundly,0
contemplating,0
peeps,4
memory,4
crashed,1
terrifying,0
ginseng,4
jokes,2
nightnight,5
puke,1
magical,0
blow,2
yah,6
deserve,1
ouch,0
thankfully,1
explains,5
cookie,6
pump,4
stoned,1
activity,5
mommy,2
consist,0
crawling,0
tommy,0
forreal,0
debate,2
unlike,6
nytol,1
hop,2
spinning,1
tequila,2
result,3
yogurt,2
ease,5
hav,5
restlessness,6
stoked,2
halls,2
melt,0
snack,2
afford,0
troubles,6
ahaha,4
stuffed,5
illness,2
woah,6
wut,1
lemsip,2
cheers,5
deff,4
boxers,1
ace,0
peaceful,0
dirty,1
yogi,2
tested,0
insomniacproblems,1
nasal,2
preparing,0
ama,3
chat,5
continues,1
eve,6
weekends,1
scene,6
fuckers,0
lmaoo,0
riding,1
following,6
stays,3
stinky,1
waay,6
sack,5
minus,6
antidepressant,3
deeply,6
doped,2
tough,5
tht,6
board,2
clinical,5
certainly,6
brownie,5
regardless,1
caffeinated,4
cap,2
sandwich,2
ring,6
dissolving,2
morphine,3
pituitary,6
learning,0
heated,0
stare,2
emotions,5
american,3
expecting,5
trapped,1
giggles,4
flights,3
pretending,1
unconscious,1
mega,4
uses,3
guaranteed,0
cherries,4
block,5
nonsense,1
daylight,1
wave,1
queen,3
products,4
hiding,0
measure,1
special,1
drowning,6
bee,2
prayers,4
horribly,4
bucks,6
sissy,3
whos,4
wreck,6
credit,3
downside,6
niece,3
hunger,1
meditate,4
trigger,6
ugly,1
grown,6
zombies,1
hypothalamus,3
suicide,0
join,0
dealing,4
massage,6
ooh,1
effort,6
fly,5
avoiding,4
pure,0
swore,4
jail,1
tonic,1
tucked,2
srsly,1
canada,1
goto,2
tiredness,6
blankets,6
inject,1
imagination,0
lifetime,6
film,1
airport,4
misery,2
baths,4
walls,5
complain,2
mmm,4
steroids,5
paint,6
ungodly,2
fading,3
dancing,3
eggs,4
express,0
concoction,2
reals,3
zoloft,6
pet,2
subconscious,1
beans,0
outt,3
allnighter,1
lines,2
south,5
disease,0
progress,3
instant,3
promotes,5
assuming,3
socks,2
dresser,4
poorly,1
street,4
guarantee,5
london,3
gods,5
wedding,1
rhythms,6
complex,1
sneezing,6
heal,6
knees,2
irritated,1
reply,3
shove,5
crisis,5
prep,0
ensure,1
hun,6
duty,1
reminder,3
halfway,6
moon,1
vanilla,4
overload,2
flat,0
mission,6
fancy,4
king,1
yeahh,4
medicines,5
various,1
sold,0
arrived,0
melatonininduced,0
raw,2
choices,0
cross,3
realised,6
happiness,2
searching,6
scares,3
spilled,2
horrific,6
bacon,2
hero,5
natures,2
types,4
wink,3
message,6
crawl,0
tree,1
morrow,4
rich,4
lookin,4
tops,4
dramamine,4
previous,4
bottom,1
creative,6
wrap,4
push,1
spot,0
gatorade,3
quarter,1
uninterrupted,6
ohwell,4
wayy,5
jittery,4
psychiatrist,4
affecting,0
mann,4
stream,2
situation,5
cannabis,5
meal,3
secreted,5
secretes,3
rage,1
foggy,6
smile,5
antibiotic,3
prior,4
action,1
bummer,3
skipped,0
psychology,5
gold,4
vitaminc,2
coincidence,0
races,0
lozenges,0
australia,3
influence,3
awoke,4
chillin,4
vinegar,2
involved,6
challenge,3
lock,4
destroying,5
surely,4
scare,4
gentle,4
thanksgiving,3
jaw,2
email,1
ends,6
insanely,1
bananas,4
passion,5
seeds,2
errands,4
tossed,6
sosleepy,1
neat,1
forte,2
created,0
powers,1
shiit,1
coz,3
comfortably,0
arent,1
evil,6
thankgod,0
trial,2
sincerely,1
jam,2
product,2
entirely,5
card,3
closest,5
charger,6
twelve,0
backup,5
rolling,5
youu,4
prepare,4
babysitting,0
costco,6
horror,1
investing,2
insomniacs,1
safety,2
asd,6
terribly,5
grogginess,0
pictures,3
brilliant,6
resorted,3
sweating,3
miracles,3
info,0
sedative,4
nausea,1
popper,0
meanwhile,2
spelling,4
bloodstream,6
mentioned,6
neurosleep,3
brownies,2
chemicals,1
ben,3
joint,4
correctly,1
inhale,5
quiz,0
releasing,6
wks,5
shes,1
liking,5
nightfood,1
pointless,2
cells,0
ingredients,0
hibernate,5
mel,6
inhaler,0
roof,6
laughs,2
aaand,1
hibernation,0
surprise,0
sluggish,6
scotch,3
testing,3
sorts,4
lethargic,6
character,6
lorazepam,4
makeup,2
lsd,1
shoes,5
smoothie,2
beach,6
speaking,1
performance,5
dick,1
trader,3
appropriate,3
pal,3
bang,1
solve,1
pissing,0
bank,5
road,2
mark,4
fingerscrossed,1
search,1
comfort,3
inception,0
spiked,3
visiting,6
dietary,2
gay,4
nyquill,2
source,1
bio,1
hahahah,4
joes,5
scandal,0
closing,2
snacks,2
bothered,6
united,1
syndrome,1
chasing,2
backwards,0
fixes,4
attempting,5
recommending,2
snuggle,5
baked,3
lololol,1
woozy,3
spike,2
bouts,0
onto,1
sarcasm,3
relatively,6
sedatives,4
cnt,6
football,5
charge,5
painkillers,2
dissolvable,5
depending,6
sunrise,2
intended,5
yum,2
aromatherapy,6
fought,0
hug,2
maletonin,4
uncle,0
favor,0
review,1
careful,3
relaxant,1
inability,5
paralysis,1
promote,5
wifi,1
chinese,3
functioning,4
screens,2
flip,4
adventure,5
mattress,5
jetlagged,4
excessive,4
regulated,5
thirty,4
shirt,2
itchy,5
apnea,5
refused,1
loove,4
fried,3
resistance,3
include,4
sinuses,0
infection,5
proof,0
sir,0
sip,2
candles,2
blaming,6
dope,1
trynna,6
joy,1
incredible,1
tumblr,1
raining,5
fuq,0
thunder,0
overslept,2
example,6
absolute,4
hoo,4
thrones,5
bowls,4
oooh,2
robitussin,2
resetting,6
bitter,2
doors,5
wikipedia,4
smelled,4
givin,1
sleepi,3
haa,0
hat,0
guilty,6
devices,0
intend,3
stealing,3
chair,5
jerk,3
wherever,1
nonaddictive,5
thanking,6
limbs,1
twitching,0
tasted,0
cortisol,6
twin,0
straighten,5
antihistamine,0
starving,1
tart,1
substance,0
pics,1
tramadol,0
sucked,3
status,6
police,0
blues,5
virus,3
cover,4
sea,6
rite,1
hydrocodone,6
kombucha,1
posted,0
faded,2
raging,6
niquil,2
dislike,6
consistently,3
animal,4
degrees,4
decaf,6
autistic,4
hilarious,6
craving,0
stars,0
ltheanine,6
guessing,0
packet,2
preworkout,5
ultra,3
nvm,5
nurses,1
suppress,3
ghost,5
rule,1
negative,6
stimulate,6
band,4
pjs,2
supper,3
porn,2
seltzer,3
involving,1
toilet,6
cow,0
beloved,0
attacked,1
skipping,0
nip,5
spread,1
purple,2
dilemma,4
float,5
religiously,0
vegas,0
gut,6
market,0
wonderfully,1
niggas,0
sicklecell,1
typical,0
nod,2
argh,0
melly,3
directly,0
gotcha,4
ltryptophan,2
recover,4
snorting,2
typically,3
treatment,5
nowadays,3
log,0
jacked,6
nerd,5
peak,5
mph,2
blackout,5
excess,1
yummy,0
contains,5
sneak,4
unhealthy,3
relate,4
banana,5
milligram,2
grew,1
lit,2
alka,2
hyped,2
likes,0
accidently,1
nvr,3
rolls,1
stumbling,0
booty,2
sleepproblems,1
route,1
timed,3
playlist,3
contain,6
minds,0
generic,6
buzz,4
library,2
artificial,5
choked,5
cruel,0
stories,6
haze,2
fantastic,0
create,2
crew,0
bone,6
vote,1
boyfriends,4
idol,5
mcg,4
butter,6
aside,3
shoulder,5
yelling,1
meow,4
bedside,0
addy,0
verge,2
sharing,1
germs,5
arrive,3
pink,5
main,3
smiles,6
eyed,6
camper,5
passout,6
label,5
chews,1
snorted,6
tour,1
valerians,1
moi,1
shrugs,2
fellow,1
fill,2
emily,2
soda,1
speech,1
upping,4
benefits,5
muscles,4
fans,5
pisses,6
dropping,4
gas,1
tolerate,6
aches,0
rules,0
chemistry,3
hallucinations,6
candle,5
hoped,5
uncomfortable,0
named,3
decrease,5
vividly,0
resorting,5
toddler,0
warned,3
matt,6
electronics,2
everynight,4
lover,2
glorious,3
hoe,6
general,6
multi,5
flew,1
seizure,4
ttyl,0
whatsoever,1
rise,0
settled,5
asses,4
jumping,3
midnite,1
confuse,0
gon,5
licorice,5
murder,6
lbs,3
rat,1
radio,5
finger,3
bees,0
sched,1
ditto,4
hung,5
stressful,1
entertain,5
exams,6
inducing,2
andd,5
conversations,0
nodding,3
theory,4
require,5
multiple,1
urgh,3
convos,1
lifes,0
direction,0
convo,6
violent,1
rose,0
schedules,6
oddly,6
joking,5
rubbed,0
separate,1
songs,2
firstworldproblems,4
return,6
sucking,5
wondered,5
teach,3
adderal,5
dissolved,2
hip,0
bark,4
sedate,3
baseball,5
dmt,3
wierd,0
ignore,6
tends,6
xoxo,0
warning,4
advilpm,4
pushing,1
suggests,3
slightest,4
hahahahaha,1
women,2
tag,6
cupboard,2
champ,5
hence,6
chances,5
agreed,3
closer,0
student,4
heavily,4
growth,5
leaf,5
ripped,1
universe,3
junk,1
disturb,6
probiotic,2
specialist,0
replace,5
rls,2
shrug,5
wins,5
atm,6
nightstand,5
master,0
tech,0
hazy,6
rice,0
greens,1
nicely,3
respond,6
logic,5
spit,0
calcium,2
split,0
greys,2
alice,1
steps,4
ole,0
avail,2
timezone,6
vet,0
accomplish,0
subway,0
effing,1
ineffective,1
bloody,5
loving,0
dosing,5
swollen,6
regulates,4
thumb,5
lowkey,0
damned,0
sam,4
babysit,6
suppressed,6
cramps,1
west,2
viagra,3
cigarettes,5
yayy,5
mass,4
adam,5
totes,3
harry,5
sync,3
smartest,4
substances,6
mehh,4
gallon,5
dress,4
attitude,3
sauce,6
retainer,5
spaghetti,0
impact,2
sayin,1
sleepingproblems,4
sunny,3
sec,1
popcorn,4
kelly,5
curious,4
spending,0
lovelies,0
texted,3
scratch,3
torture,6
tru,2
sweats,1
bestfriends,0
bird,5
led,6
insulin,5
opinion,4
midday,3
snake,5
david,4
pudding,0
blown,5
soothing,2
painful,4
rpond,4
gently,5
bourbon,2
bothering,3
clocks,0
wet,0
checking,3
woohoo,6
lifestyle,5
smooth,4
convince,0
details,3
drinkin,4
tickle,0
shitload,1
casually,5
callin,0
melted,2
benmarks,3
bra,2
award,0
recovery,4
suing,1
wknd,0
toddy,5
acupuncture,1
standard,4
sub,2
deepest,5
stinks,2
cod,3
conk,2
thyroid,0
sends,5
prayer,5
physical,5
zonk,0
brown,6
blast,3
gun,2
discover,0
fortunately,4
indeed,3
discuss,5
smfh,4
silent,5
remotely,3
angel,2
michelle,4
aunts,5
snapchat,1
sadness,5
tomorrows,0
loll,2
inspired,1
nonhabit,5
history,6
rude,3
egg,3
ffs,1
bcuz,1
held,6
vomit,4
timeline,5
sarah,2
station,2
boredom,5
stp,2
kay,6
workouts,0
horrid,6
guide,4
nightt,3
plugs,2
popular,2
fibromyalgia,3
russian,0
similar,1
drag,0
delivery,1
tweeted,3
kitty,2
boots,0
insomniasucks,5
poetry,0
imbalance,5
sword,6
auto,5
florida,1
sheesh,6
swapped,1
wrapped,1
lux,2
luc,1
shoulders,5
novel,0
loss,0
tissues,5
beats,5
talkin,2
chemist,4
aides,4
captain,3
quill,1
pancakes,3
loong,6
valarian,1
twisted,3
hadnt,4
laureline,1
sees,5
doh,4
lyrics,0
coast,6
bah,1
coconut,3
basis,5
chilling,6
euthanasia,4
unicorn,1
smdh,5
changes,5
kalms,1
nevermind,3
lies,4
covers,4
suffered,3
french,2
congestion,5
battling,2
bow,0
olive,5
agent,5
pumping,3
caffiene,1
winding,5
therapist,4
canibus,1
seat,2
dramatic,1
decently,3
cayenne,2
insomnias,3
fricken,0
spice,3
dollar,5
mornin,6
bestie,6
strung,5
zonked,4
recall,6
den,1
blacked,3
kod,6
park,0
woops,6
lion,4
tgif,5
bill,0
fuk,3
purpose,2
adjusting,1
planes,3
curl,3
strep,6
access,6
nonexistent,5
packing,1
healing,5
resets,4
showering,5
lamp,1
bueno,6
lecture,3
heh,4
satan,3
exists,5
deliver,2
swim,4
comment,5
pouring,4
nosleepforme,4
barking,3
field,0
gma,5
fyi,1
coulda,6
pepper,3
chatting,5
editing,6
shooting,2
dressed,6
nail,5
christ,0
poison,4
shook,6
enter,3
hopeless,0
earth,1
chewed,5
mixture,4
binge,4
bible,1
brutal,5
wound,3
ocean,1
incapable,6
dopamine,6
breaks,6
specific,4
successfully,4
corn,6
twitch,6
motion,1
picture,2
turnup,0
younger,5
substitute,5
prescriptions,3
sleepwalk,5
dropper,1
overall,0
drained,6
lonely,3
antihistamines,6
george,6
sleepingprobs,0
tingling,6
cuddles,2
cope,2
cards,0
pro,0
mates,0
readjust,6
sleeplessnights,5
itt,0
berocca,2
blessing,0
punched,1
ironic,1
uhm,1
sandman,2
sanity,3
doze,6
ladies,4
ehh,2
creeping,1
synthetic,5
conflicted,6
supposedly,4
sticking,2
grabbing,0
woulda,4
bigger,4
thrown,5
cigarette,6
windows,3
traditional,3
dump,1
cheer,3
moods,6
johns,1
zzzz,5
notes,4
apt,0
taco,3
holiday,2
oranges,2
worlds,4
ktfo,4
drool,5
backfire,5
diazepam,4
sleeptime,3
mistook,5
closet,0
shoving,4
respect,5
x_x,4
lightweight,3
fkn,1
guts,0
googling,2
press,1
lean,2
murdered,0
boom,4
quadruple,4
cooking,1
china,0
magically,1
preparation,2
brings,5
dragons,0
damage,6
feedback,1
hidden,5
elavil,3
potions,0
ugghh,4
letter,3
professor,0
camp,1
bliss,0
screams,3
rolled,6
zzquill,2
pregnancy,6
dave,4
spin,6
player,4
thingy,3
clonidine,4
desire,0
dollars,2
benadryls,4
benadryll,6
proven,6
exist,6
cuddled,5
chain,1
hangovers,5
solves,3
hittin,5
buut,0
fake,1
believed,5
caution,3
blasting,0
aliens,1
formula,4
crazier,6
potter,5
spanish,5
ironically,3
blinds,0
homeopathy,5
vision,2
shoutout,0
hashtag,1
runnin,4
ambient,4
shuts,0
preventing,6
scientific,5
stone,4
survived,6
dawg,0
tricks,0
returned,6
stepdad,0
handy,5
healthier,3
ambian,1
regiment,2
teen,0
deuces,6
trade,1
pronto,3
manflu,1
gfs,0
drives,1
amped,0
guest,6
threatening,6
heaps,4
despise,4
potent,3
improved,0
connection,4
picks,0
knw,3
santa,5
span,2
addicting,4
poster,1
yelled,0
stocked,5
animals,5
indian,5
fifteen,0
resulting,6
pencil,5
rubbish,1
clients,2
pour,4
locs,3
trippiest,0
benzos,2
tied,3
borderline,0
scent,5
alopecia,0
brew,4
dependant,6
decade,1
podcast,4
ohio,4
invited,5
figures,0
labor,4
rips,4
ruins,3
digging,3
dam,0
dust,5
lest,1
moments,3
rooms,4
tmw,4
sneezed,0
biology,0
stage,5
gossip,2
daze,1
restock,2
rec,4
yard,1
coursing,5
burped,2
forth,3
comin,1
john,1
nahh,5
womp,2
cop,6
fck,1
sleepover,0
vogel,2
dumped,5
contact,5
josh,3
mayb,5
idgaf,5
prednisone,1
confusion,5
anime,6
whyd,2
evidence,3
detox,3
kitten,1
shared,0
primrose,1
tape,3
ribs,6
sweetie,5
discussion,1
cola,2
halp,4
james,0
medications,4
tingly,0
rebel,1
textbook,3
drove,0
fruity,2
offering,2
america,3
eludes,6
layin,1
horrifying,4
overrated,6
cares,4
oded,6
developing,4
cupcake,5
legitimately,0
pounds,0
hectic,1
wolf,2
assumed,3
uhoh,3
comics,6
tellin,4
referring,3
deficient,6
startin,0
fatigued,1
wacky,4
goodnite,1
event,0
dirt,1
heartbeat,1
drooling,0
mist,5
overdrive,6
quote,6
circle,4
recommendations,4
woe,4
motivation,3
skype,1
lacking,2
aye,6
adults,3
katy,4
michael,0
verdict,1
plays,1
wallet,6
eminem,3
focused,0
zopiclone,6
kidnapped,6
salad,5
halloween,0
located,5
thunderstorm,0
slide,0
oughta,2
princess,0
austin,1
defense,2
probiotics,3
kitties,3
roofies,1
tire,2
scrolling,0
sht,2
fridge,2
shh,2
humans,6
written,3
interfere,4
notcool,0
sendhelp,4
fate,3
prozac,1
lagged,0
gain,3
twist,3
whose,5
swag,4
frozen,4
suit,4
warn,1
ward,1
hatch,1
typing,0
mini,5
delusional,1
bat,6
bay,0
subject,5
yaay,4
allnatural,3
sushi,2
juss,0
theanine,4
fort,6
holla,2
stillawake,0
hurtin,5
travels,5
shave,1
fibro,5
sour,2
bites,4
nyc,1
sworn,2
mag,1
silence,0
miles,0
rachel,4
chem,6
continuous,5
mylife,3
cheesecake,1
spraying,5
gaga,4
tub,4
tuck,5
among,5
cancelled,3
flavor,5
asthma,1
nick,0
jake,5
mos,4
mon,6
hallelujah,2
fluids,2
knife,1
lasting,0
fantasy,5
spicy,5
narcotics,5
keepin,1
former,5
understanding,3
public,5
formation,2
dem,2
commercial,3
harsh,5
existence,1
harm,0
idek,6
extended,0
assist,2
pathetic,5
difficulty,6
regulation,5
toe,2
majority,5
toronto,6
jane,6
shades,1
chugged,2
semi,3
continuing,2
percocet,4
planet,1
brushing,0
groceries,0
documentary,4
korea,4
chicago,4
safer,0
lime,1
ashamed,5
account,5
stock,3
zenbev,1
junkie,2
mate,4
barley,0
pots,0
gear,3
ipad,0
enhanced,6
equal,1
hubs,2
helper,1
fucker,1
twitterverse,4
articles,3
dryer,3
classical,0
pukey,4
tomm,5
childrens,5
bum,5
partially,0
wise,1
pie,2
limited,6
hating,4
appetite,1
paris,5
pride,0
upallnight,0
glued,5
nightynight,4
swings,6
grief,1
aching,5
ultimate,5
sickle,5
nightcap,5
rant,3
fcking,5
screws,0
treats,2
flow,1
situations,1
geez,4
aand,0
jelly,6
stopping,4
seasonal,5
xbox,6
attempted,2
whee,4
tim,1
roofied,3
promoting,4
cook,3
rings,4
shrink,3
autumn,5
salts,0
acts,6
paracetamol,2
clutch,6
sprinkle,3
begun,6
amma,6
europe,5
cops,0
antianxiety,2
ideal,4
woot,0
wood,4
begging,3
regarding,0
guitar,5
poo,4
cast,3
tipsy,1
eucalyptus,2
shelf,0
slice,2
strongly,5
nucleus,6
exhausting,1
nightowl,6
siblings,1
toes,0
hannah,1
brands,3
gummys,3
justwannasleep,3
melatonind,0
